employee_id,department,current_designation,tenure_months,months_since_last_promotion,performance_rating,avg_performance_rating_last_2yrs,project_completion_rate,training_hours_completed,peer_review_score,manager_rating,leadership_flag,certifications_count,PromotionReady
1052,Operations,Senior Associate,19,23,3,3.52,97.7,43,4.18,2,0,1,1
1053,Operations,Manager,99,50,3,4.5,83.7,67,4.67,3,0,0,0
1054,HR,Senior Associate,21,52,3,1.69,90.3,76,1.03,1,0,0,0
1055,Engineering,Senior Associate,89,18,3,1.4,68.5,49,1.02,3,0,0,0
1056,Marketing,Manager,56,46,2,3.82,92.2,56,4.69,4,0,0,1
1057,Marketing,Manager,93,44,3,1.47,72.0,79,3.81,3,0,0,0
1058,Engineering,Associate,81,38,3,1.85,53.4,28,3.27,3,0,1,0
1059,Engineering,Senior Associate,87,49,5,1.04,50.2,25,4.22,1,0,1,0
1060,Operations,Team Lead,7,38,2,3.87,86.5,4,3.6,1,0,1,0
1061,HR,Manager,91,34,4,3.13,94.1,10,4.58,1,0,0,0
1062,Engineering,Senior Associate,76,33,1,1.65,73.3,28,4.44,4,1,2,0
1063,Operations,Team Lead,53,24,4,3.16,87.5,42,3.35,1,0,0,0
1064,Engineering,Manager,60,38,3,1.86,73.1,14,4.72,4,0,0,0
1065,HR,Manager,116,32,1,3.36,56.2,14,1.68,5,0,5,0
1066,Finance,Manager,87,34,1,4.26,52.1,52,2.92,3,0,1,0
1067,Finance,Associate,83,21,1,1.94,99.2,13,2.94,2,0,0,0
1068,Finance,Manager,32,42,4,2.74,51.0,0,1.68,1,1,1,0
1069,Operations,Senior Associate,66,0,4,3.54,84.2,47,3.03,5,0,0,1
1070,Engineering,Associate,9,22,1,1.85,93.7,47,3.34,4,0,1,0
1071,Marketing,Manager,58,51,3,4.47,90.5,39,2.08,5,1,1,0
1072,HR,Associate,18,56,4,2.99,83.8,18,4.89,4,1,2,1
1073,HR,Senior Associate,14,2,1,3.55,74.1,68,2.0,3,1,1,0
1074,Engineering,Manager,60,29,1,4.84,94.1,50,2.52,5,0,1,1
1075,Marketing,Associate,10,4,1,2.5,86.0,66,1.21,2,0,0,0
1076,Engineering,Team Lead,82,13,1,1.63,90.4,79,1.39,2,1,1,0
1077,HR,Senior Associate,31,13,1,4.06,68.7,8,3.32,2,0,0,0
1078,Finance,Associate,2,56,4,1.75,77.2,52,2.04,2,0,1,0
1079,Marketing,Team Lead,41,18,3,1.99,56.0,69,4.5,2,0,0,1
1080,Engineering,Team Lead,79,55,5,4.94,74.0,75,1.99,4,0,0,1
1081,Engineering,Associate,86,2,2,4.13,92.3,44,1.68,1,0,1,0
1082,Finance,Associate,77,46,2,1.26,78.0,32,2.82,3,0,2,0
1083,Engineering,Manager,13,4,4,3.77,67.9,24,4.39,1,1,3,1
1084,Finance,Team Lead,42,5,1,4.66,64.7,11,1.6,4,1,1,0
1085,Marketing,Team Lead,74,12,3,2.75,53.4,28,3.94,3,0,0,0
1086,Operations,Manager,5,36,3,4.14,71.0,9,1.72,4,0,2,0
1087,Marketing,Associate,93,19,2,3.32,86.7,67,2.52,5,0,1,0
1088,Engineering,Manager,68,58,5,4.08,52.8,54,2.83,1,0,2,0
1089,Operations,Manager,115,51,2,3.58,73.2,58,4.93,3,0,2,0
1090,Finance,Team Lead,32,25,5,4.62,55.0,78,1.33,3,0,1,0
1091,Sales,Associate,49,56,3,2.49,55.2,2,4.31,5,0,0,0
1092,Marketing,Team Lead,30,12,1,1.82,85.7,32,1.74,4,0,1,0
1093,HR,Team Lead,43,31,4,4.44,98.9,67,4.77,4,1,1,1
1094,HR,Team Lead,63,50,1,1.13,58.5,39,4.07,1,0,1,0
1095,Engineering,Senior Associate,50,49,2,1.96,83.6,76,2.72,5,0,0,0
1096,Finance,Senior Associate,106,29,1,2.52,84.1,67,4.57,4,0,3,1
1097,Sales,Associate,84,23,2,4.33,58.5,26,2.22,1,1,1,0
1098,Marketing,Team Lead,37,55,3,3.58,73.0,67,2.53,3,0,0,0
1099,Finance,Associate,83,53,5,4.37,53.9,22,4.19,3,0,2,1
1100,Operations,Manager,75,53,1,4.4,95.5,48,3.64,4,0,1,0
1101,Finance,Team Lead,4,11,1,4.88,88.6,26,1.05,4,0,3,0
1102,HR,Team Lead,97,26,1,3.01,92.4,24,3.58,3,0,0,0
1103,Sales,Manager,105,52,4,3.41,72.0,19,4.43,2,1,2,0
1104,Marketing,Manager,38,24,1,3.48,64.8,55,3.63,1,0,1,0
1105,HR,Manager,100,29,2,4.92,67.6,49,3.22,5,0,2,0
1106,Marketing,Associate,106,17,5,3.42,63.9,26,2.05,3,0,1,1
1107,Sales,Team Lead,36,29,1,3.42,57.4,32,2.33,4,1,1,0
1108,Finance,Manager,74,24,5,1.78,52.5,46,2.36,4,0,2,0
1109,HR,Team Lead,94,32,1,1.64,69.5,31,3.43,2,0,2,0
1110,Finance,Manager,6,29,4,4.31,77.8,35,2.87,5,1,1,1
1111,Finance,Senior Associate,65,13,2,2.57,73.1,56,1.3,3,1,1,0
1112,HR,Manager,106,55,4,3.71,70.0,52,3.14,3,0,0,0
1113,Engineering,Senior Associate,70,24,3,3.5,51.7,12,4.95,4,0,1,1
1114,Operations,Senior Associate,100,22,3,4.95,68.7,33,1.12,1,1,2,0
1115,Operations,Senior Associate,74,4,5,2.53,55.7,43,1.77,4,1,3,1
1116,HR,Manager,104,35,5,2.01,84.7,21,2.09,3,1,1,1
1117,Operations,Team Lead,39,9,2,4.7,65.4,45,1.5,1,0,1,0
1118,Finance,Associate,40,23,5,4.48,75.3,54,1.97,5,0,3,1
1119,Sales,Team Lead,106,11,5,4.91,67.6,8,3.23,2,0,1,1
1120,Finance,Team Lead,16,27,5,1.3,76.1,22,2.82,2,0,3,0
1121,Engineering,Manager,11,44,3,3.13,59.6,5,3.01,4,0,2,0
1122,Sales,Manager,7,10,2,1.4,54.1,35,4.85,5,1,1,0
1123,Engineering,Associate,25,27,2,2.66,62.2,69,2.46,2,0,0,0
1124,Operations,Team Lead,81,13,4,2.72,62.3,17,2.31,1,1,1,0
1125,Finance,Associate,16,9,3,4.83,61.9,69,1.9,3,1,0,0
1126,Marketing,Manager,92,3,1,1.38,67.1,21,4.81,5,1,1,0
1127,Finance,Associate,40,24,5,3.21,95.8,53,1.42,3,0,0,0
1128,HR,Team Lead,98,38,3,1.25,72.1,4,3.99,2,0,1,0
1129,Engineering,Manager,107,20,4,3.94,52.9,7,3.52,4,0,0,1
1130,Marketing,Team Lead,47,56,1,4.78,87.8,16,3.22,3,1,2,0
1131,Marketing,Senior Associate,22,35,4,4.31,98.9,62,1.74,3,0,1,0
1132,Engineering,Associate,45,8,3,2.63,62.6,75,1.43,1,0,3,0
1133,Finance,Associate,101,38,1,3.65,50.5,17,1.27,4,1,2,0
1134,Sales,Senior Associate,94,43,4,2.91,75.3,22,1.75,1,1,1,0
1135,HR,Team Lead,107,28,3,1.39,91.9,42,3.4,1,0,4,0
1136,Operations,Senior Associate,14,16,4,2.39,97.2,24,4.79,5,0,2,1
1137,HR,Team Lead,64,24,1,1.5,82.4,23,3.24,1,1,3,0
1138,Finance,Associate,107,9,1,1.07,57.2,68,3.79,5,0,2,0
1139,Sales,Associate,10,31,1,4.12,77.3,16,4.07,5,0,0,0
1140,Marketing,Associate,66,38,3,4.15,51.4,47,3.25,4,0,4,0
1141,Sales,Associate,73,33,5,4.88,53.1,16,3.18,3,0,1,0
1142,Operations,Senior Associate,61,9,2,2.36,63.3,51,3.31,1,0,1,0
1143,Finance,Team Lead,35,25,3,1.43,76.7,36,1.52,3,1,0,0
1144,Finance,Team Lead,106,10,1,2.23,53.1,7,4.08,5,0,1,0
1145,Marketing,Manager,116,59,2,1.97,99.6,74,4.87,2,1,1,0
1146,Sales,Senior Associate,5,0,4,1.42,79.5,55,2.64,4,1,1,1
1147,Sales,Senior Associate,109,54,1,1.57,59.2,46,2.12,4,0,1,0
1148,Marketing,Team Lead,39,4,5,3.13,53.2,44,3.63,4,0,1,1
1149,Sales,Team Lead,36,47,5,3.09,67.3,39,1.59,4,0,0,1
1150,Engineering,Senior Associate,76,1,3,2.17,88.3,4,2.86,3,0,2,0
1151,Engineering,Manager,53,0,1,4.21,83.9,70,3.22,3,0,2,0
1152,Operations,Associate,24,53,5,4.26,52.9,29,1.75,4,0,2,0
1153,Operations,Senior Associate,54,15,5,2.47,58.9,40,4.66,4,0,1,0
1154,Engineering,Associate,60,19,2,2.25,99.1,43,1.75,5,0,1,0
1155,Engineering,Manager,82,55,3,3.34,88.3,62,4.23,1,0,1,0
1156,Engineering,Manager,9,24,2,4.74,69.2,10,3.89,2,0,0,1
1157,Sales,Team Lead,38,42,3,4.36,83.8,52,4.16,3,1,0,1
1158,Finance,Team Lead,5,12,3,2.23,76.8,5,2.09,5,0,1,0
1159,Marketing,Manager,2,29,3,1.17,53.9,5,2.02,1,0,1,0
1160,Marketing,Manager,75,40,3,1.57,80.5,29,1.12,2,0,0,0
1161,Sales,Associate,92,57,3,2.91,73.5,43,1.89,2,0,2,0
1162,Engineering,Manager,86,48,4,3.86,81.1,18,2.68,2,0,1,1
1163,Marketing,Team Lead,38,58,3,1.48,97.0,50,2.49,2,0,1,1
1164,Marketing,Team Lead,73,34,5,2.76,51.7,23,1.4,2,0,1,0
1165,Engineering,Associate,66,46,3,1.62,59.9,51,4.78,5,0,1,0
1166,Engineering,Manager,31,43,1,3.85,59.3,12,4.35,5,0,1,0
1167,Finance,Manager,94,30,5,1.48,97.5,15,3.62,2,0,1,1
1168,Engineering,Senior Associate,21,0,5,2.82,93.9,28,1.56,3,0,1,1
1169,Marketing,Senior Associate,103,36,1,3.41,80.9,28,3.69,3,0,1,0
1170,Sales,Associate,55,44,3,4.06,82.0,61,4.99,1,0,3,1
1171,Operations,Senior Associate,118,24,2,1.69,64.8,20,4.12,5,1,2,0
1172,Sales,Manager,41,54,1,2.24,85.2,29,1.95,4,0,0,0
1173,Engineering,Team Lead,108,38,2,2.21,89.2,65,3.18,5,0,2,0
1174,Engineering,Manager,2,2,1,2.56,71.2,58,3.64,1,0,1,0
1175,Finance,Manager,11,20,2,2.34,53.1,35,1.83,5,0,2,0
1176,Sales,Senior Associate,92,24,2,4.99,74.0,12,2.71,2,0,3,0
1177,Marketing,Team Lead,42,35,2,3.05,94.7,8,4.86,4,0,1,1
1178,Finance,Senior Associate,47,48,4,2.49,91.5,46,1.32,5,0,3,0
1179,Sales,Associate,114,24,1,3.72,86.8,8,3.07,3,0,4,0
1180,Operations,Team Lead,96,16,2,3.58,57.1,41,3.55,1,0,0,0
1181,Sales,Manager,15,46,2,2.9,84.8,18,3.69,4,0,1,0
1182,Sales,Team Lead,41,53,5,3.58,65.4,39,3.86,3,0,1,1
1183,Operations,Team Lead,119,1,2,4.99,75.0,38,2.17,1,0,3,0
1184,Sales,Associate,39,30,4,1.93,53.9,50,3.09,1,0,0,0
1185,Finance,Manager,42,1,3,4.71,57.7,40,2.72,5,1,1,1
1186,Finance,Manager,59,21,4,1.2,51.0,22,4.27,2,0,1,0
1187,HR,Associate,46,29,3,4.0,62.2,57,4.6,4,0,1,0
1188,Marketing,Senior Associate,98,31,3,3.43,71.4,58,2.79,4,0,0,0
1189,Sales,Team Lead,119,43,2,4.53,52.7,28,4.32,2,0,3,0
1190,Marketing,Senior Associate,7,59,1,1.87,94.2,47,1.61,2,0,2,0
1191,Finance,Team Lead,98,1,1,4.47,58.7,38,3.37,4,0,1,0
1192,Sales,Senior Associate,64,12,3,2.5,82.6,65,3.89,4,0,1,1
1193,Engineering,Manager,94,56,4,2.44,69.3,7,2.75,4,0,0,0
1194,Marketing,Senior Associate,32,47,4,3.07,81.0,64,3.77,3,0,1,1
1195,Finance,Manager,87,38,3,1.91,51.3,43,3.98,5,1,1,1
1196,Engineering,Manager,75,53,1,4.08,55.0,77,4.19,1,0,3,0
1197,Operations,Associate,22,27,4,2.28,87.1,21,4.85,4,0,1,0
1198,Sales,Team Lead,96,25,2,2.98,55.7,30,1.33,3,1,0,0
1199,Operations,Associate,82,1,3,4.74,72.2,18,4.34,1,0,1,0
1200,Engineering,Associate,96,49,1,1.57,72.3,42,1.55,3,0,3,0
1201,Engineering,Team Lead,46,19,4,1.65,90.2,10,2.17,3,0,0,0
1202,Marketing,Associate,73,11,2,4.01,56.0,35,1.71,3,0,4,0
1203,Sales,Team Lead,88,3,1,3.14,72.3,36,3.71,3,0,1,0
1204,Sales,Senior Associate,20,4,3,2.59,53.6,58,3.54,2,0,0,0
1205,HR,Manager,76,51,1,4.24,58.5,64,1.26,1,0,1,0
1206,Sales,Team Lead,18,46,5,3.34,81.5,14,2.78,3,0,0,0
1207,Finance,Associate,74,54,1,1.98,86.6,35,3.36,3,0,1,0
1208,Finance,Associate,112,57,4,3.84,92.4,79,1.46,1,0,0,0
1209,Engineering,Senior Associate,3,24,5,3.41,61.7,12,3.56,1,0,2,0
1210,Finance,Team Lead,106,33,1,1.3,51.5,57,4.06,1,0,1,0
1211,HR,Manager,37,16,4,1.95,76.0,29,4.03,4,0,0,1
1212,Operations,Manager,38,21,5,4.53,90.8,32,3.65,4,0,1,1
1213,Marketing,Manager,30,45,2,4.61,73.9,46,2.66,4,0,1,0
1214,Operations,Senior Associate,114,12,1,4.26,50.8,13,2.32,3,0,0,0
1215,Finance,Team Lead,78,7,3,1.78,86.9,17,2.32,4,0,0,0
1216,Engineering,Team Lead,48,41,1,4.69,91.6,18,4.27,2,0,1,1
1217,Sales,Team Lead,90,34,1,4.14,79.1,20,2.44,1,0,1,0
1218,HR,Senior Associate,48,52,5,3.07,58.5,56,4.6,2,0,0,0
1219,Marketing,Associate,115,35,5,4.81,87.5,29,3.19,2,0,2,1
1220,Marketing,Associate,17,35,2,1.35,57.0,67,2.13,5,1,1,0
1221,Sales,Manager,8,48,3,4.79,71.1,64,3.62,5,0,0,0
1222,Sales,Manager,10,38,5,2.77,58.4,57,3.47,4,0,1,0
1223,Sales,Team Lead,7,15,3,4.61,73.2,53,1.93,5,0,2,1
1224,Sales,Senior Associate,70,51,5,1.28,73.3,27,4.78,4,1,2,0
1225,HR,Senior Associate,66,49,4,3.91,56.0,2,2.5,2,0,1,0
1226,Sales,Manager,38,23,5,1.71,67.5,63,3.93,4,0,2,1
1227,Engineering,Associate,88,55,3,1.83,84.0,19,4.05,1,1,2,0
1228,Operations,Team Lead,95,45,5,2.09,75.1,20,3.63,3,0,0,1
1229,Engineering,Associate,100,49,3,1.25,99.0,64,4.6,3,1,2,0
1230,Engineering,Associate,107,27,2,4.45,57.0,68,3.84,5,1,1,1
1231,Marketing,Manager,84,14,1,4.99,93.3,45,2.99,5,0,0,0
1232,Operations,Manager,2,58,1,2.27,89.1,18,1.55,3,0,2,0
1233,Engineering,Associate,64,10,1,4.45,96.3,7,4.51,3,0,1,0
1234,Operations,Team Lead,81,12,4,4.34,88.8,74,4.27,3,0,1,0
1235,Engineering,Senior Associate,88,38,2,3.6,85.2,45,3.64,1,0,3,0
1236,Sales,Senior Associate,4,19,2,1.75,91.2,48,3.25,2,0,0,0
1237,Marketing,Team Lead,23,18,3,2.27,92.2,56,3.9,1,0,0,0
1238,Sales,Senior Associate,37,35,5,3.23,64.6,75,1.75,4,0,2,0
1239,Operations,Associate,104,46,1,2.0,78.2,0,4.33,1,0,2,0
1240,Marketing,Senior Associate,29,6,5,4.91,78.1,9,2.88,3,0,0,0
1241,Operations,Team Lead,49,4,4,4.75,64.2,22,1.78,5,0,0,1
1242,Marketing,Manager,67,11,5,4.33,55.0,57,1.03,1,0,1,0
1243,Sales,Team Lead,46,21,4,4.52,98.0,32,1.04,5,1,7,1
1244,Marketing,Senior Associate,84,32,3,3.78,59.4,18,4.11,3,0,2,1
1245,Operations,Associate,43,6,5,1.62,95.3,34,4.78,1,0,3,0
1246,Sales,Senior Associate,23,39,3,4.77,50.3,22,1.55,2,0,1,0
1247,Marketing,Team Lead,107,11,1,4.49,64.3,7,3.28,3,0,0,0
1248,Engineering,Associate,32,41,2,3.09,68.7,68,3.58,5,1,0,1
1249,Marketing,Team Lead,54,2,4,4.28,78.8,35,3.93,2,0,0,0
1250,Engineering,Manager,112,24,2,4.21,70.6,28,4.19,3,0,0,0
1251,Engineering,Team Lead,77,0,3,1.97,56.2,19,4.85,2,0,1,0
1252,Engineering,Senior Associate,89,33,4,4.99,75.3,23,2.4,3,1,2,0
1253,Engineering,Manager,20,14,1,4.79,88.9,69,4.5,4,1,2,1
1254,Operations,Manager,59,33,4,2.78,69.9,73,3.24,1,0,0,0
1255,Finance,Team Lead,104,8,4,4.58,57.2,58,3.15,1,0,1,0
1256,Operations,Manager,37,1,3,3.8,82.0,75,3.53,4,0,1,1
1257,Operations,Senior Associate,19,32,5,2.47,76.5,31,2.67,5,0,1,1
1258,Marketing,Manager,9,34,3,2.37,66.4,6,4.41,5,0,4,0
1259,Operations,Team Lead,68,39,4,1.1,98.1,40,3.78,5,0,2,0
1260,Marketing,Manager,3,30,3,2.43,57.7,58,3.48,4,0,3,0
1261,Operations,Senior Associate,2,22,2,1.38,90.2,19,2.15,5,0,1,0
1262,Sales,Associate,27,11,4,2.47,79.7,69,1.22,3,1,1,0
1263,Finance,Associate,52,40,1,2.04,80.7,9,2.12,3,1,2,0
1264,Engineering,Senior Associate,40,53,3,2.01,65.1,50,1.78,2,0,0,0
1265,Engineering,Associate,99,36,3,3.51,73.1,52,1.51,5,0,1,0
1266,HR,Senior Associate,59,51,1,2.64,66.9,56,1.28,4,0,0,0
1267,HR,Senior Associate,24,12,5,4.44,53.2,46,4.72,1,0,1,1
1268,Marketing,Manager,99,17,2,4.82,90.8,9,3.31,1,0,0,0
1269,Marketing,Manager,116,56,3,1.91,95.3,2,1.06,5,0,0,0
1270,Finance,Team Lead,118,55,4,1.89,73.9,47,2.38,3,0,1,0
1271,Marketing,Associate,37,6,4,2.92,61.6,22,4.3,1,0,2,0
1272,Sales,Associate,45,59,4,1.5,69.1,73,2.86,1,0,2,0
1273,Sales,Senior Associate,74,40,2,4.9,65.6,26,3.47,5,0,1,1
1274,Sales,Manager,69,4,4,1.12,85.6,55,4.93,3,0,2,1
1275,Marketing,Team Lead,34,50,3,4.14,93.4,53,3.34,4,0,0,0
1276,HR,Senior Associate,7,29,3,2.85,77.6,4,1.39,5,0,2,0
1277,Finance,Associate,9,24,5,2.62,99.4,3,2.1,4,0,1,1
1278,Operations,Associate,80,59,1,1.22,67.3,37,3.06,3,0,1,0
1279,Finance,Senior Associate,81,47,4,3.91,63.1,53,2.86,1,0,2,0
1280,Finance,Team Lead,86,30,3,4.7,87.8,26,2.19,1,1,1,0
1281,Engineering,Team Lead,77,9,3,2.01,66.3,7,2.18,3,1,4,0
1282,Finance,Associate,55,35,3,1.21,67.3,53,2.96,4,0,1,0
1283,Engineering,Manager,35,58,1,4.09,52.4,51,2.14,1,1,0,0
1284,Operations,Manager,114,10,4,3.79,77.8,56,2.54,4,1,1,1
1285,Engineering,Associate,48,36,2,1.69,90.4,33,1.59,1,1,2,0
1286,Marketing,Team Lead,70,13,1,1.79,72.2,55,3.68,3,0,2,0
1287,Engineering,Team Lead,113,55,5,4.09,78.0,0,3.6,2,0,2,0
1288,Marketing,Manager,89,31,3,2.39,85.9,14,3.35,5,1,3,0
1289,Engineering,Manager,79,46,1,2.12,81.8,53,4.58,4,0,1,0
1290,Engineering,Manager,108,18,1,1.28,59.3,24,2.44,4,0,1,0
1291,Marketing,Senior Associate,57,24,2,3.8,50.5,0,4.75,5,0,1,1
1292,Finance,Associate,93,36,2,4.14,63.1,69,2.33,5,0,0,1
1293,HR,Manager,97,17,4,3.58,81.6,20,4.81,2,1,2,1
1294,HR,Manager,95,12,5,2.78,84.3,23,1.94,3,0,2,1
1295,Sales,Manager,92,8,3,3.48,93.1,41,1.21,2,0,1,0
1296,Operations,Senior Associate,102,42,2,1.76,88.1,58,3.51,3,0,0,0
1297,Sales,Team Lead,22,35,1,1.98,60.7,20,2.59,3,0,1,0
1298,HR,Team Lead,46,45,2,2.01,79.0,29,1.93,2,1,0,0
1299,Sales,Team Lead,105,9,1,3.81,86.2,19,2.33,5,0,0,0
1300,Operations,Manager,108,50,5,2.27,89.1,34,4.19,4,0,1,1
1301,HR,Manager,42,1,2,4.34,68.8,68,2.88,2,0,1,0
1302,Engineering,Senior Associate,89,27,3,1.47,52.2,36,1.31,3,0,0,0
1303,Marketing,Team Lead,99,2,3,1.03,81.6,45,3.21,3,1,0,0
1304,HR,Senior Associate,115,0,1,2.75,90.3,33,3.91,4,0,1,0
1305,Sales,Associate,85,16,4,4.64,85.4,14,2.84,5,1,0,1
1306,Engineering,Senior Associate,113,29,5,1.32,86.6,30,2.41,5,0,1,0
1307,HR,Team Lead,21,37,1,1.42,92.2,3,2.26,3,1,0,0
1308,Engineering,Manager,113,53,1,3.87,91.1,18,3.14,5,0,2,0
1309,Marketing,Manager,50,33,5,4.28,73.3,69,2.09,4,0,2,1
1310,Engineering,Manager,104,56,5,2.15,68.8,12,4.17,2,0,0,0
1311,Sales,Manager,81,35,5,2.51,71.9,4,1.57,2,0,2,0
1312,Operations,Associate,81,24,1,4.7,72.2,18,1.88,3,0,2,0
1313,HR,Team Lead,49,10,2,1.17,86.9,55,4.44,3,0,0,0
1314,HR,Senior Associate,27,58,4,4.78,89.1,22,2.88,2,0,0,0
1315,Sales,Manager,24,11,4,2.24,84.8,29,4.7,5,0,1,0
1316,Finance,Associate,55,18,4,3.57,86.2,3,4.65,5,0,2,1
1317,HR,Manager,77,55,4,3.82,57.5,27,2.78,5,1,1,1
1318,Sales,Associate,105,2,1,1.01,55.2,45,2.19,2,1,0,0
1319,Marketing,Team Lead,116,50,4,3.23,74.2,77,3.16,5,1,1,1
1320,Finance,Associate,3,10,3,3.76,59.2,63,3.11,1,0,1,0
1321,Marketing,Associate,65,22,4,1.05,78.5,40,2.76,3,0,0,0
1322,Marketing,Associate,5,41,1,3.32,96.9,48,1.8,5,0,2,0
1323,Engineering,Senior Associate,99,17,4,1.57,56.2,58,1.92,3,0,1,0
1324,Marketing,Manager,12,33,5,1.49,55.3,59,4.26,1,0,2,0
1325,Finance,Senior Associate,89,5,4,4.71,75.2,53,3.46,4,0,1,0
1326,HR,Senior Associate,59,44,4,2.75,76.3,27,4.55,2,0,1,0
1327,Marketing,Team Lead,62,8,1,2.27,60.0,77,2.39,5,0,2,0
1328,Engineering,Team Lead,59,59,1,1.96,60.2,59,2.49,5,0,2,0
1329,Finance,Associate,82,8,5,1.72,98.9,24,2.6,5,0,2,0
1330,Marketing,Senior Associate,42,3,5,1.22,53.5,34,3.1,2,0,1,0
1331,Sales,Team Lead,41,53,3,3.81,52.4,55,2.49,3,1,0,0
1332,Finance,Associate,64,7,5,1.14,93.1,60,2.68,4,0,2,1
1333,Sales,Manager,47,6,5,2.08,93.1,56,1.17,5,0,2,1
1334,Engineering,Associate,18,42,2,2.91,96.1,39,2.38,3,1,0,0
1335,Marketing,Senior Associate,9,32,1,2.15,75.3,8,3.44,2,0,3,0
1336,Marketing,Senior Associate,35,25,2,2.01,99.3,55,3.01,5,0,1,0
1337,Engineering,Senior Associate,52,39,1,1.41,99.8,24,3.45,2,0,1,0
1338,Finance,Team Lead,30,3,2,4.79,75.6,77,3.22,1,0,4,1
1339,Marketing,Associate,69,55,3,2.19,81.3,25,2.59,1,0,1,0
1340,Operations,Team Lead,82,42,4,1.32,79.4,30,2.95,3,0,2,0
1341,HR,Team Lead,36,24,2,2.62,71.3,31,3.74,5,0,1,0
1342,Operations,Senior Associate,28,2,1,2.84,79.8,13,4.07,3,0,1,0
1343,HR,Associate,40,33,1,4.02,94.2,16,2.29,1,0,0,0
1344,Engineering,Associate,64,14,5,3.21,61.1,73,2.59,3,0,0,0
1345,HR,Associate,86,13,1,3.78,70.9,8,3.16,2,0,1,0
1346,Marketing,Senior Associate,77,34,2,2.06,94.5,45,5.0,1,0,1,0
1347,Marketing,Associate,12,55,3,4.6,64.9,70,4.59,2,0,1,0
1348,Engineering,Senior Associate,17,51,1,3.59,61.6,67,4.56,3,0,2,0
1349,Operations,Team Lead,52,39,5,4.43,59.5,73,1.79,3,0,1,1
1350,Operations,Senior Associate,95,59,3,3.37,89.8,62,2.77,5,0,0,1
1351,Engineering,Manager,92,43,4,1.7,57.2,40,1.96,5,0,1,0
1352,HR,Team Lead,80,0,3,3.56,50.8,57,2.81,3,1,1,1
1353,Sales,Associate,71,7,5,2.58,55.7,23,1.47,2,0,0,0
1354,HR,Team Lead,76,28,1,1.68,53.5,1,3.78,2,0,1,0
1355,Marketing,Associate,17,34,4,3.79,61.3,31,3.53,1,0,5,0
1356,Finance,Team Lead,6,22,2,2.21,91.0,52,2.22,2,1,2,1
1357,Engineering,Team Lead,3,7,2,3.8,63.8,63,1.18,4,0,0,0
1358,Marketing,Team Lead,46,24,2,2.43,83.8,45,2.45,4,0,1,0
1359,Sales,Associate,93,48,2,2.53,94.4,58,1.48,3,0,0,0
1360,Engineering,Senior Associate,65,50,1,4.56,89.8,70,2.94,4,0,2,0
1361,Operations,Senior Associate,83,11,4,4.65,87.4,56,4.04,3,0,0,1
1362,Operations,Senior Associate,91,20,5,4.53,98.2,24,2.42,5,0,2,1
1363,Engineering,Associate,53,52,2,3.26,87.1,11,1.02,1,0,0,0
1364,Operations,Associate,93,32,2,3.32,53.7,54,2.51,1,0,0,0
1365,Engineering,Team Lead,105,5,5,3.3,66.5,36,2.0,1,0,0,1
1366,Marketing,Team Lead,105,3,1,4.21,98.7,16,4.69,2,0,1,1
1367,HR,Manager,73,18,2,3.92,68.6,20,2.18,4,0,0,0
1368,Finance,Manager,39,1,3,4.12,99.9,62,1.18,3,0,1,0
1369,Sales,Associate,59,45,4,2.27,85.2,70,4.48,5,0,0,0
1370,HR,Associate,12,35,1,3.24,56.7,74,3.82,3,1,2,0
1371,Operations,Team Lead,97,18,1,3.64,90.0,12,2.13,1,0,1,0
1372,Finance,Senior Associate,59,38,4,4.89,60.5,32,4.59,3,1,0,0
1373,HR,Senior Associate,18,13,5,2.27,66.6,60,1.33,3,0,5,1
1374,Engineering,Manager,27,31,3,3.24,69.1,32,1.69,1,0,0,0
1375,Sales,Team Lead,54,26,4,1.09,87.0,7,4.25,5,0,0,0
1376,Engineering,Team Lead,16,8,3,2.75,54.6,57,1.24,1,0,0,0
1377,Marketing,Senior Associate,33,7,4,4.52,82.7,20,3.99,1,0,0,0
1378,Engineering,Team Lead,100,55,1,1.61,92.6,64,4.07,2,0,2,0
1379,HR,Senior Associate,82,18,4,2.58,63.7,68,3.26,4,0,2,1
1380,Finance,Team Lead,64,14,2,3.91,92.0,37,2.62,4,0,2,0
1381,Sales,Associate,63,53,1,3.4,89.3,60,1.53,2,0,0,0
1382,HR,Team Lead,16,11,3,1.23,63.6,13,3.27,1,0,2,0
1383,Engineering,Team Lead,39,22,1,1.88,62.0,5,4.83,4,0,2,0
1384,Sales,Manager,76,19,3,3.24,56.6,9,2.47,5,0,0,0
1385,Marketing,Team Lead,13,43,3,3.13,67.7,48,1.69,3,0,0,0
1386,Operations,Team Lead,72,11,2,2.59,74.2,51,3.18,4,0,2,0
1387,Marketing,Team Lead,110,7,5,3.18,88.3,13,4.36,1,0,2,0
1388,Sales,Team Lead,80,8,3,2.71,89.7,19,1.69,2,1,1,0
1389,Marketing,Manager,9,5,5,3.16,52.6,5,1.84,2,0,1,0
1390,Finance,Team Lead,108,29,5,4.62,89.2,38,1.93,3,1,2,0
1391,Engineering,Senior Associate,49,22,1,2.08,82.3,44,2.18,2,0,0,0
1392,HR,Team Lead,15,39,2,4.46,78.9,45,2.75,3,0,2,0
1393,HR,Team Lead,43,0,1,4.98,99.2,64,4.2,1,1,0,0
